smiles,reaction_energy,Pred_LogS,isSoluble
CN1C(=O)C[C@@H](N)C1=O,1.2669963327884672,-0.19503975,1
CNc1nc(CO)co1,1.2669453080177306,-0.17259955,1
CCOC1=C(C=C(C=C1Br)CNCCCN2CCOCC2)OC,1.2669204148650168,-3.1672184,1
COc1cnc(CN)o1,1.2669138509988782,-0.489038,1
Cc1ncn2c1[C@@H](C)C2,1.2669036955833437,-2.0669577,1
CNC1=C(C)[CH-]CCO1,1.266903571736813,-1.4336226,1
Cc1nc(=O)[nH]cc1N,1.2668946547865865,-0.9141681,1
Cc1cnc(O)c(O)c1,1.2668303784370425,-0.6889918,1
CNc1ncoc1NC,1.2666517917394635,-0.42028046,1
COc1ccc(N)nc1,1.2666339578390122,-0.53659177,1
CN(C)CC(O)COc1c(F)c(ccc1C2CCC2)c3cnc(N)cn3,1.2665571729898453,-3.3149824,1
CN(C)CC(C1=CC=CC=C1I)O,1.2665435498714448,-2.594098,1
CC[C@@]1(O)C=CNC1=O,1.266535871386528,-0.28477383,1
Cc1nc(=O)c(N)c[nH]1,1.266495745110512,-0.6616404,1
CN1CC[C@@H](O)C1=O,1.266152937912941,0.7199116,1
COC1=C(C=CC(=C1)CNCCO)OCC2=CC=CC=C2Cl,1.2660708276629449,-3.2673452,1
CC(=N)N1CCNC1=O,1.2660165828824042,-0.45175767,1
CC[C@H]1COC(=O)N1C,1.2659305095434186,-0.55313253,1
N[C@H]1C=C(NO)CCC1,1.2659052448511123,0.20010066,1
CCN1C(=O)OC[C@@H]1C,1.2659052448511123,-0.71604466,1
C[C@@H](O)c1ncc[nH]1,1.2658483992934224,0.31580496,1
COc1ccnc(O)c1,1.2657415197372437,-0.52459884,1
Nc1[nH]ncc1N1CC1,1.2656632487297057,-1.141043,1
C[C@]1(C)Cn2cncc21,1.2656535887002942,-2.2787843,1
CC(C)[C@H](CO)NCc1nc(ccc1F)c2cnc(nc2)C(F)(F)F,1.2656503686904903,-2.273612,1
Cn1cc(N)cn1,1.265582996177673,-0.033473015,1
Cc1occ2c1CCN2,1.265538906812668,-0.9844856,1
CCN1CCNCC1=O,1.2654764881610867,0.35280442,1
CC(C)[C@H](CO)NCc1nc(ccc1F)N2Cc3ccc(cc3C2)C(F)(F)F,1.2654603881120678,-3.2010193,1
CCNc1ncoc1N,1.2654068864107129,-0.60870385,1
Cn1cccc1N1CC1,1.2653592054963112,-3.5830789,1
COc1cccc(C)n1,1.2651699679970738,-1.1068199,1
CCCNCC1=CC(=C(C=C1Br)OCC#N)OCC,1.2651274886369706,-3.0879588,1
C[C@H](C)[C@H]1CNC1=O,1.2650561530351636,-0.8870959,1
C#CCCc1ncc[nH]1,1.264942957305908,-1.1357942,1
CC(C)[C@H](CO)NCc1cccc(n1)C#Cc2ccc(Cl)cc2,1.2648718693971637,-2.4824986,1
C[C@@H](O)[C@H]1CNC1=O,1.264782204508781,0.16341949,1
C[C@H]1C(=O)N[C@]1(C)CO,1.2647363812923431,0.15527225,1
CNc1nc[nH]c1N,1.264598911643028,-0.6154003,1
C1CCN(CC1)CCC(C2=CC3=C(C=C2)OCCCO3)O,1.2644258980393408,-3.2377038,1
Cc1cnc(O)c(N)c1,1.2643941933274268,-1.0502505,1
C1CCC(C(C1)[NH+]2CCC(C2)C3=CC=CC=C3)O,1.2641508348941803,-2.6024709,1
CC1=CC(=C(C(=C1)Br)OCCC[NH2+]CC[NH+]2CCOCC2)Cl,1.2640645138621327,-3.0749977,1
C[C@@]1(O)CC([NH-])NC1=O,1.263984880542755,0.52381897,1
COc1n[nH]cc1C,1.2639667989492414,-0.61259055,1
Oc1nc(O)n2c1CC2,1.2639237003564832,-1.9050282,1
C[C@@]1(O)CC(=O)C=C1N,1.2638188023447987,-0.056728125,1
ONc1ccc[cH+]nc1,1.2637822676181791,0.41287374,1
C#Cc1cc(C)nn1C,1.263680218076706,-1.5050526,1
C[C@H]1CN(C=N)C1=O,1.2635316022396088,-0.8062434,1
Cc1cc(N)cc(F)n1,1.263516740655899,-1.0177295,1
CNc1ccccc1N,1.26347079359293,-0.95142007,1
CC1C=C(NO)[C@@H](C)C1,1.2634694312810897,-1.0459096,1
CNc1cn[nH+]cc1F,1.2634649728059766,-0.2990358,1
COCc1ocnc1C,1.263458904325962,0.09404063,1
CC[NH+]1CC[N+](=C2NC3=C(N2CCSC4=NC(=CC(=N4)C)C)C(=O)N(C(=O)N3C)C)CC1,1.2634350019454956,-3.4337456,1
OCc1cnc(CO)o1,1.263419892668724,0.2720654,1
CC1=CNCCNC1=O,1.2633916556596754,-0.06686211,1
Cc1oc(N)nc1N,1.2633808810114862,-1.1591246,1
Cc1c[nH]nc1O[CH+][NH-],1.2633613132596015,-0.877547,1
CC1=C(N)CN(C)C1=O,1.2632795745491978,-0.57695556,1
Cc1c[nH]c([C@H]2CN2)n1,1.2630820393323896,-0.6268635,1
CNCc1cc(=O)o[nH]1,1.263007731413841,-0.28182292,1
Cn1cc(CCO)cn1,1.2630009198546408,0.05453849,1
Nc1cc2n(c1)CC2,1.262937386584282,-2.0183449,1
Cc1cnn(CCO)c1,1.2628656794428823,0.05898404,1
ONc1c[cH+]oc(O)c1,1.2628262962460517,-0.07318139,1
CC[C@H]1C(=O)N[C@@]1(C)C,1.2627171874523162,-0.9270201,1
CCCC1=C(NC(=S)NC1=O)C,1.2626996012449263,-1.571446,1
CCc1ncnc(N2CCN(CC2)C(C)C)c1C#Cc3ccc(N)nc3,1.2626397833704948,-2.2778664,1
Nc1ccc(CO)o1,1.2624251573324203,-0.3457508,1
C[C@@H](C)N1CCOC1=O,1.2621281733512877,-0.75033855,1
CCC1C=C(NC)OC1,1.2621040232777596,-1.939881,1
[NH-][CH+]OCc1cn[nH]c1,1.2620678600907325,-0.0995965,1
COC1=C(C=CC(=C1)C[NH2+]CC2=CC=CC=C2)OCC=C,1.2619337342977524,-2.5355763,1
CN1CCN(CC1)CCCCOC2=C(C=CC=C2OC)C=O,1.261851376354694,-2.0855746,1
COC1=CC=CC(=C1OCCC[NH+]2CCCCC2)C=O,1.2617017697453496,-3.1926107,1
CCc1ncnc(N2CCC(CC2)OC)c1C#Cc3ccc(NC)nc3,1.2616724181175232,-2.6424987,1
CCCO[C@H]1CNC1=O,1.261661024236679,-0.30081654,1
CC1=C(N)CNC1=O,1.261637988781929,-0.53784466,1
C[C@@H](O)Cc1cnco1,1.2615327192306518,0.61351585,1
Nc1ccc(nc1)N2CCC(CC2)Oc3ncccc3C4CCOCC4,1.261494822192192,-3.3760717,1
CCOC1=C(C=C(C(=C1)C[NH2+]CCC[NH+]2CCOCC2)Br)OCC,1.2613722141265868,-3.0265603,1
Cc1[nH]nc(N)c1O,1.2612819300055502,-0.67368436,1
C[C@H]1CCC(=O)N(C)C1,1.261211585175991,-0.41253805,1
C[n+]1ccc(NO)cn1,1.2612065074682235,0.2615173,1
c1coc([C@H]2CCC2)n1,1.261078450155258,-2.3841476,1
CC#CCc1ncc[nH]1,1.2609487828373909,-1.3505111,1
NNC1=CC(O)NC1=O,1.260916706585884,-0.62746096,1
COc1cccnc1F,1.2607926123619078,-0.926646,1
OCCc1coc(O)n1,1.26075496301651,0.3033135,1
OCc1cnc(CO)[nH]1,1.2607443122148512,0.42509413,1
CCCC[NH+](C)C1CCN(CC1)C(=S)NC2=CC(=CC=C2)OC,1.2607337852597236,-3.498517,1
CN1C(NC(=O)C=C1O)SC,1.2606971266865727,-1.2302029,1
Cc1cn[nH]c1[C@H]1CN1,1.2606371849656104,-0.35600185,1
C[C@H](C)c1cc[nH]n1,1.2606238095402715,-1.555111,1
CCC1=CCNC1=O,1.260621951842308,-0.90115786,1
CCCOc1cocn1,1.2606169979810713,-0.5371537,1
Cc1occ2c1CCC2,1.26054913008213,-1.4528852,1
Cc1ccc(O)cc1C,1.2605139576673507,-1.2598748,1
CC(=O)N1CCN(CC1)C2=CC(=C(C(=C2)OC)OC)OC,1.2604765560150146,-1.2023609,1
c1(O)c(C)ccc(C(C)C)c1,1.260253632259369,-2.3225584,1
CCNc1nc(O)co1,1.260116162610054,-0.73911476,1
C[C@@H](O)[C@H]1CCNC1=O,1.260072568631172,0.1730547,1
OCc1[nH]cnc1O,1.2598564564347263,0.24681187,1
C[C@H](C)O[C@H]1CNC1=O,1.2598072893619534,-0.19135332,1
c1c[nH]c(C[C@H]2CN2)n1,1.2597027628898618,-0.60173106,1
CN1C=Nc2cc(nc(NC3CCN(CCO)CC3)c2C1=O)c4ccc(nc4)C(C)(C)O,1.2594939576387405,-2.8533876,1
Nc1nc(CCO)co1,1.2594273282051085,-0.064636946,1
COc1c(OC(C)C)nccc1N2CC[C@H](C2)Oc3ccc(cc3)[C@H](C)NC(=O)C,1.259365652632713,-3.2755444,1
CC(C)c1cnc(Nc2ccc(cc2)[C@H]3CNCCO3)nc1C,1.2592056429147718,-3.4533863,1
Oc1[nH]nc2c1CCC2,1.2591735666632653,-0.8937845,1
CCCCCN1C(=C(C(=O)C=N1)Cl)O,1.259163535094261,-2.657178,1
CNc1nc[nH+]cc1O,1.2591163495659825,-0.28905892,1
COCc1nc(O)c[nH]1,1.2589734306693074,-0.438267,1
Cc1c(N)cccc1O,1.2589003612160683,-1.0878134,1
COc1nc(N)c(O)o1,1.2588737342119214,-1.3889565,1
OCc1cc2n(c1)CC2,1.2588712572813034,-2.1752992,1
Cc1cncc(O)c1,1.2588350940942763,0.18262815,1
Cc1coc2c1CCC2,1.2587396084189413,-2.0018816,1
COc1[nH]c(C)nc1N,1.2586882121086118,-1.0651114,1
CNc1nccc(n1)c2cnc3c(NCCO)nccn23,1.2585788556218147,-3.0059803,1
CC1=C(SC(=C1C(=O)OC)N)C(=O)N2CCCCC2,1.2584418813586231,-2.3858008,1
C#CC[C@]1(C)CNC1=O,1.2583855311870575,-0.864552,1
CC1=CC(=O)OC2=C1C=CC(=C2)OCC(CN3CCCCCC3)O,1.2583595234155656,-3.2829256,1
Oc1cc2n(c1)CCC2,1.2582549969434735,-1.8116075,1
C#Cc1cc(C)c(N)[nH]1,1.2582460799932478,-2.2412376,1
Nc1nccc(O)c1O,1.258122976541519,-0.8150146,1
CCCC1(C(=O)N(C(=O)N1)CC(=O)N2CCN(CC2)C(=O)C3=CC=CO3)CCC,1.2581157934427258,-2.664529,1
CCN1CC(C)=CC1=O,1.2580943679928778,-1.0984876,1
C[C@@H](N)c1nc(O)co1,1.2580786394834518,-0.47892976,1
CCOc1c[nH]c(O)n1,1.2580362839698789,-1.0860276,1
CCc1ncn2c1CC2,1.2578807327270507,-1.7685628,1
CC1=CC([NH-])N(C)C1=O,1.257871444237232,-0.48526716,1
Oc1[nH]ncc1[C@H]1CC1,1.257746978473663,-1.5582163,1
CC1=C(C)C(=O)NCC1,1.2576319250464438,-0.3815,1
CN1CCc2cc[nH]c21,1.2576210265517234,-2.1662946,1
CCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=C2C)C)C,1.2575598463654516,-2.0759053,1
Cc1cc([C@@H]2CC2)[nH]n1,1.2575529109597203,-3.4164295,1
[NH-][CH+]OCc1ncc[nH]1,1.2574470221757887,-0.40746546,1
CC1=CC(=CC=C1)N2C(=S)NC(N2)(C)C,1.2574376098394393,-3.008883,1
Cc1ccc(N)c(=O)[nH]1,1.2571802567481996,-0.9130447,1
CC#CC1=C[C@@H](O)CC1,1.2571507812738418,-0.7434876,1
C[C@@H]1CC(=O)N(C)C1,1.2570401863217353,-0.13291931,1
C[C@@]1(c2ncc[nH]2)CN1,1.2570287924408912,-1.0574293,1
Nc1coc(=O)cc1N,1.2568752227425573,-1.4936285,1
Cc1nn(c2ccccc2)c3cc(ccc13)N4CCN(CC4)C5CCNC5,1.256839678788185,-3.250587,1
CC(=O)N1CC[NH+](CC1)C2=CC(=C(C(=C2)OC)OC)OC,1.2568064879179,-1.0613093,1
CN(C)C1=NC(=NC(=N1)N2CCOCC2)N(C)C,1.256791874027252,-2.3668756,1
c1nc(N2CCC2)c[nH]1,1.256729703068733,-1.2196565,1
CC(C)[C@H](CO)NCc1cccc(n1)c2ccc(nc2)C(F)(F)F,1.2567173184156415,-2.7049494,1
CC#C[C@@]1(N)CNC1=O,1.2566884621739387,-0.10438204,1
NC1=C(NO)C(=O)CN1,1.2566608443975449,-0.62252617,1
Nc1c(O)cncc1F,1.2565295670747756,-0.90479994,1
C[C@@](C)(O)c1cocn1,1.25641092209816,0.6521001,1
CC[NH+]1CC[NH+](CC1)CCCCOC2=CC=CC=C2C=O,1.256385038173199,-2.0963607,1
COCc1ncc[nH]1,1.256263792419433,0.14985347,1
O=C1NC[C@@H]1CCO,1.2561699167490006,0.2763698,1
CC1CCN(CC1)C2=NC3=C(C=C(C=C3)N)C(=C2)C,1.2560900357365608,-2.693559,1
C[NH+](CCC1=CC=CC=N1)CC2=CC=CC=N2,1.2560456986784936,-1.014343,1
CC#CC1=CC[C@@H](O)C1,1.256013127040863,-0.48352122,1
O=C1NCC[C@@H]1CCO,1.2559767161607742,0.3883047,1
N=C(CO)N1CCC1=O,1.2555063470363614,0.0844655,1
C[C@H](C)[C@H]1CCNC1=O,1.2554745184779166,-0.9494796,1
CNC1=CC(CO)CO1,1.2554501207113264,0.093773365,1
Cc1nn(c2ccccc2)c3cc(ccc13)N4CCC(C4)N5CCNCC5,1.2554383552908894,-3.2487833,1
CCn1ccc(NC)n1,1.25533816344738,-1.109854,1
CCC1=CC(=CC=C1)OCCCN2CCN(CC2)CC3=CC=CC=C3,1.255320948779583,-3.1412427,1
CC1=C(CN)CC(=O)O1,1.2552918448448178,-0.35907578,1
Cc1cn([C@H]2CC2)cn1,1.2551810021996497,-3.416821,1
CC[C@@H]1C(=O)N[C@@H]1C,1.2551707229375837,-0.48881006,1
CC1=CC=C(O1)CN(CCOC)C(=O)NC2CCCCC2,1.2551392659187317,-2.2578392,1
O=C1NC[C@@H]1OCCO,1.2550918326973912,0.5561161,1
Cc1ccn(CCO)c1,1.2550121993780134,-1.7487903,1
CCCOC1=CC=C(C=C1)C2=NC(=C(O2)NCCC[NH+](C)C)C#N,1.254933556830883,-3.4411104,1
CNc1ccc(N)o1,1.2548633358478547,-1.084054,1
Nc1nccc(N[C@@H]2CCNC2)n1,1.2548310119032855,-0.85212636,1
COCc1cnc(O)[nH]1,1.2547702032566068,-0.1800046,1
CNc1cnc(OC)[nH]1,1.254674098348617,-1.1298306,1
ONC1=C(NO)CCC1,1.2545540910601614,0.19815707,1
C[C@H]1CCc2occc21,1.2544581099987029,-2.4634705,1
CCC1=C(C=CC(=C1)OCC)C(C[N+]#[C-])O,1.2543752566695212,-1.749682,1
COC[C@@]1(C)COC1=O,1.2542226777434349,-0.30327106,1
C[C@@]1(O)CNC1=O,1.254089542722702,0.71493816,1
CN(C)c1cc(O)[nH]n1,1.2539448899745942,-0.6305857,1
CNc1[nH+]c(O)co1,1.253943527662754,-0.2924888,1
CCCCN1CNC(=NC1)NC2=NC(=C3C=C(C=CC3=N2)OCC)C,1.2539022867679597,-3.6745963,1
CNc1c[cH+]oc([NH-])c1,1.2538575781702992,-0.3763616,1
CCCOc1nccc(N2CC[C@H](C2)Oc3ccc(cc3)[C@H](C)NC(=O)C)c1OC,1.253786118721962,-3.3791583,1
O=C1CC=CN1CCO,1.2537451255202292,-0.19938469,1
CC1=CNC(=O)N(C)C1,1.253741286277771,-0.60828924,1
Cc1ccc(N)cc1O,1.25369509152174,-1.0497417,1
CC1(CC(CC(N1CC(COC2=CC=C(C=C2)[N+](=O)[O-])O)(C)C)O)C,1.2536810968637466,-2.3816507,1
CNc1cnc(CO)o1,1.2536744091510772,-0.26502585,1
CCC[C@H]1CNC1=O,1.2536689599037167,-1.0651035,1
C[C@H]1NC(=O)[C@H]1CO,1.2533947636842728,0.39406705,1
CNc1cc(C)n[nH]1,1.2533774251699443,-0.1664195,1
COC[C@H]1CCNC1=O,1.25333482196331,0.035918713,1
CC[C@@H](O)c1cc[nH]n1,1.2532793387174603,-0.025294065,1
Cc1[nH]c(O)nc1O,1.253085147356987,-1.1017182,1
C[C@H]1CCCN(C)C1=O,1.252948916172981,-0.7188325,1
OC[C@@H]1[C@@H](O)[C@H](O)CCN1Cc2ccccc2,1.2528072357416151,-0.39824533,1
C#CCn1cncc1C,1.252699984645843,-1.1286817,1
CCCN1CCOC1=O,1.252691934621334,-0.8544321,1
CNc1c[cH+]oc(F)c1,1.2526638214588166,-0.5218725,1
C[C@H]1CCc2ccoc21,1.2526495791077612,-2.3527255,1
Cc1nc(O)cn1C,1.2525505018830296,-0.8887427,1
C[C@@H]1C=CC(=O)N(C)C1,1.2524600939154622,-0.63447285,1
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OCC[NH3+],1.252290052628517,-3.3964887,1
COC1=C(C=C(C=C1)C[NH2+]CC2=CC=C(C=C2)Cl)OC,1.2517748510599134,-2.202666,1
Cc1cc(O)cc(N)n1,1.2517383163332938,-0.67303944,1
C[C@@H](O)c1cnn(C)c1,1.251704630076885,-0.15096903,1
CCc1n[n+](C)c([NH-])o1,1.2516522429943082,-0.8353114,1
C[C@H]1C[C@@H](CO)C(=O)N1,1.2516180613517762,0.18846941,1
N=CN1CCCCC1=O,1.2515404095768927,-0.61614275,1
CCn1ccc(CO)c1,1.2515162595033646,-1.9134045,1
CNc1ncc(CO)o1,1.2513475805282592,-0.16861248,1
CN1C(=O)NCCC1[NH-],1.251256677174568,0.06456971,1
CC1=CC(=CC=C1)OCC(CN2C3=C(NC2=[N+]4CCNCC4)N(C(=O)N(C3=O)C)C)O,1.2512534571647644,-3.2347112,1
CCc1onc(N)c1N,1.251249494075775,-0.97901464,1
COC1=CC(=C(C=C1C(=S)N2CCCC2)OC)OC,1.2512019370079035,-2.7541406,1
CC1CC(C(CN1CC2=CC=CC=C2)C)O,1.251201689314842,-1.5569292,1
Cc1cn(C)nc1O,1.251168746137619,-0.72440815,1
CNc1ccc(O)[nH]1,1.2511484353065487,-1.0157578,1
CCC1=C(NC(=NC1=O)SCCN2CCOCC2)C,1.2511481876134871,-3.0995276,1
Cc1[nH]cnc(=O)c1C,1.2511303537130356,-0.5276351,1
C#CCc1cncn1C,1.2509858248114585,-1.138443,1
C[C@H]1CCN(C)C1=O,1.250950528550148,-0.28880072,1
Cn1cc(O)[nH]c1=O,1.250913126897812,-0.9110911,1
Cn1ccc(N)cc1=O,1.250885385274887,-0.8718753,1
C[C@H]1CCN(C)C(=O)C1,1.2508125635147094,-0.41461897,1
Cc1oc(N)nc1O,1.250473471713066,-1.1159956,1
C#C[C@@]1(C)C(=O)N[C@@H]1C,1.2503657252311706,-0.497082,1
CC#CC1=CC[C@@H](C)C1,1.2503575513601302,-2.6296053,1
C#C[C@H](N)c1ccco1,1.2503467767119405,-0.43851042,1
c1cc(N2CCC2)[nH]n1,1.2503226266384124,-0.9458144,1
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,1.2502942657828329,-2.4001257,1
CC(=N)N1C[C@@H](O)C1=O,1.2502904265403747,0.12038398,1
CCOC1=C(C=CC(=C1)C[NH2+]CC2=CC=CC=C2Cl)OCC=C,1.2501449068665504,-3.6068642,1
CNc1c(N)noc1C,1.249959013223648,-0.9326072,1
Cc1coc(N2CC2)n1,1.2498930030226707,-1.3692603,1
CC1=CC=CC=C1OCCCN2CCN(CC2)CC3=CC=CC=C3,1.2498900307059286,-3.4463363,1
CC(C)(C)C(C)(C1=NNC(=C1)C(F)(F)F)O,1.2498134935498235,-3.052561,1
Cc1cc(C)cc(O)c1,1.249792563486099,-1.2763028,1
COc1[nH]ncc1O,1.249671565425396,-0.2519889,1
C[C@@](C)(C)[C@H]1CC(=O)N1,1.2495583696961403,-1.566188,1
[NH-][CH+]Oc1[nH]ncc1N,1.249530999612808,-0.8868849,1
COC[C@H]1CNC1=O,1.2494964464306828,0.049937963,1
Nc1[nH]c(O)nc1CO,1.2494294454574586,-1.0225968,1
OCCc1cc(O)n[nH]1,1.2494273400664326,0.053250313,1
CCNc1nc(N)co1,1.2493212035894392,-0.78780556,1
Nc1cnc(cn1)c2ccc(C3CCC3)c(OCC(O)CN4CCC(O)C4)c2F,1.2492300525426865,-3.052885,1
Cc1cncc(F)c1C,1.249155496931076,-0.7026477,1
Cn1cc(NC=N)cn1,1.2491272599220276,-0.9413874,1
CCNc1ocnc1N,1.2490752443790436,-0.60711503,1
CC(=CCN1C2=C(N=C1N3CC[NH+](CC3)C)N(C(=O)NC2=O)C)C,1.2488842730283736,-2.1296494,1
CC[C@H]1NC(=O)[C@H]1C,1.2488520729303358,-0.7476411,1
Oc1ccn2c1CCC2,1.2488388213515282,-1.7461898,1
CCc1c[nH]nc1O,1.2488197489857673,-0.61802816,1
CN1CC(=O)N(C)C1=O,1.2487993143081666,-0.54479027,1
CC1=CCCCNC1=O,1.2487653803586958,-0.5402181,1
N[C@H]1Cc2cn(nc2N(O)C1=O)C3CCC3,1.2486994940042493,-2.424858,1
Oc1ccc(O)c(F)n1,1.2486867378115654,-0.9507351,1
CNc1cnc(NC)o1,1.2486276630163191,-0.94454145,1
OCCc1cnc(O)o1,1.248486230278015,0.30834842,1
O[C@@H]1Cc2ccnn2C1,1.2484581171154976,-0.35189724,1
C[C@@H](C)c1cnco1,1.2484193531513212,-0.4928279,1
OCC1=CC(NO)CN1,1.2482236756324765,-0.04181981,1
CC[C@H]1NC(=O)[C@H]1OC,1.2480331996679306,-0.027631283,1
C[C@@H]1C(N)=CC(=O)[C@@H]1O,1.247984899520874,-0.07793307,1
CSc1nn(c2ccccc2)c3cc(ccc13)N4CCCNCC4,1.2479289208889006,-3.5731554,1
C#Cc1[nH]cnc1CC,1.247880868434906,-1.300842,1
CCN(CC)C1CC(=O)N(C1=O)C2=CC=C(C=C2)CC(=O)OCC,1.2478448290944095,-2.937239,1
Oc1[nH]ccc1[C@H]1CC1,1.2478338067531585,-3.0520492,1
C[C@H]1CN1c1cc[nH]c1,1.2478194405555725,-3.5541382,1
Cc1c[nH+]nc(C)c1[NH-],1.2477315095186232,-0.19812417,1
C[C@@H](O)c1cc(O)n[nH]1,1.2477082263708112,-0.15690494,1
COc1nc(C)c[nH]1,1.247682466292381,-1.1421671,1
Cc1cn(C)c(=O)o1,1.2476069199085231,-0.4034915,1
C[NH2+][CH+]Oc1ncc[nH]1,1.2474563225269315,-0.30381274,1
CC(CNCCOC1=CC=CC(=C1)C(F)(F)F)O,1.2473062205314631,-2.0021915,1
COc1oc(=O)[nH]c1C,1.247272286581993,-1.22241,1
Oc1cc2c([nH]1)NCC2,1.2472350087761876,-1.6245614,1
C[C@H]1CCCC(=O)N1C,1.247214574098587,-0.66370153,1
CCOC1=CC=CC(=C1)N2C(=O)CC(C2=O)[NH+](C)CC3=CC=CC=C3,1.24707821906805,-3.238995,1
CCc1nccc(C)n1,1.247060137474537,-0.33160472,1
CNc1[nH+]cc(N)o1,1.2470149334907532,-0.75826,1
O=C1NCC=C1CO,1.2470072550058364,0.034407377,1
CCCOc1cnco1,1.2470041588425635,-0.5344815,1
COCc1cc[nH]c1,1.2468529422283172,-0.8506739,1
CC[C@@]1(C)OC(=O)[C@H]1C,1.246785074329376,-1.1078625,1
COc1ccccc1N,1.2467599334836006,-0.9657006,1
C[C@H]1CCC(=O)N1C,1.246748787295818,-0.3458054,1
CNc1nc(OC)c[nH]1,1.246725875687599,-1.6180358,1
Oc1cn[nH]c1N1CC1,1.2466919417381286,-1.20316,1
Nc1cc(NO)c[cH+]o1,1.2466628378033635,-0.19752336,1
Oc1c[nH]cc1O,1.246613175344467,-0.10878754,1
CCO[C@@H]1C(=O)N[C@@H]1C,1.2465273496985434,-0.07340431,1
CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)N)OC)OC)OC,1.2465153365850448,-2.9431825,1
COc1coc(CN)n1,1.2464783064723015,-0.49488163,1
CCCn1ccc(O)n1,1.2464655502796171,-1.1121712,1
CCn1nc2N(O)C(=O)[C@@H](N)Cc2c1Cc3ccccc3,1.2463753900051118,-3.3668084,1
COCCNCc1cnc(Oc2ccc3OC(CCc3c2)c4ccccc4)s1,1.246253525018692,-3.4910796,1
CN1CC[C@@](C)(C)C1=O,1.2462173618316648,-0.83649683,1
CC1=C[N+](=CC=C1)CC(COC2=CC=C(C=C2)N)O,1.2461544477939603,-2.3611174,1
CO[C@@H](C)c1cc[nH]n1,1.2461463977694511,-0.48137856,1
CNC1=CC(=O)C[C@H]1C,1.2460823691129683,-0.8265469,1
[NH-][CH+]OCc1cc[nH]c1,1.2459954288482664,-1.101511,1
C[C@H]1[C@@H](C)c2cncn21,1.2459344963550567,-2.3107097,1
Cc1nc(O[CH+][NH-])c[nH]1,1.2458723253965376,-1.1947696,1
COc1[nH]nc(N)c1N,1.2458160990715026,-1.287013,1
C=CCOC1=CC=C(C=C1)CNC2=NC=CS2,1.245802599799633,-3.47006,1
COc1ncc(CO)o1,1.2455087119817732,-0.032009363,1
C[C@H]1[NH2+][CH+]N(C)C1=O,1.2454578110575674,0.59855175,1
C#C[C@@H]1NC(=O)[C@@]1(C)C,1.2454393579244614,-1.372644,1
CNc1c[nH]c(CO)n1,1.2453816454410551,-0.55812955,1
[NH-]c1[nH+]c(N)c(CO)o1,1.2452246080398557,-0.6076071,1
CC#CC1=C(C)CCC1,1.2452002102732656,-2.2576423,1
C1=CC=C(C=C1)COC2=CC=C(C=C2)OCCNCCN,1.2451069538354873,-1.9842967,1
[NH-][CH+]Oc1ccc(N)o1,1.2450970461130142,-1.5769703,1
COC1=CC=CC=C1OCC#CCN2CCC(CC2)CC3=CC=CC=C3,1.245088624548912,-3.2124023,1
C#Cc1cc(N)n(C)n1,1.2450590252280236,-1.7563826,1
CN1C[C@](C)(C)C1=O,1.244964530324936,-0.4800408,1
Cc1ncc(N)c(C)n1,1.2449474395036697,-0.52199316,1
C[C@]1(C)CC=CNC1=O,1.2449075609207152,-1.5008533,1
C[C@H]1CN(C)C1=O,1.2449048362970352,-0.07964063,1
C#CCOC1=NC(=NC(=N1)N2CCCCC2)OCC#C,1.2447106449365617,-2.5687113,1
CC1=CCC(=O)N1C=N,1.2447034618377684,-1.2961199,1
Cc1[nH]ncc1[C@H]1CN1,1.2446838940858838,-0.57155657,1
Nc1nc(O)[nH]c1CO,1.2445027066111565,-1.1341217,1
Cc1c[nH]c(C)n1,1.2443590446352957,-0.16123104,1
COC1=CC=CC(=C1)C2CNCCN2,1.244288080573082,-0.8691454,1
C#Cc1nc[nH]c1CO,1.2442708659052846,-0.76394916,1
C[NH+](C)CC[NH2+]CCOC1=C(C2=CC=CC=C2C=C1)Br,1.244167825591564,-2.5621464,1
C[C@H]1C(=O)NC[C@]1(C)O,1.2439779688596726,0.51688004,1
CCn1cc(CO)cn1,1.2439218663811684,-0.06830335,1
Cc1cncn1C,1.243851397705078,0.08728981,1
C[C@H]1N[CH+]C=C1NO,1.243839632284641,-0.014670372,1
Cn1ncc(O)c1O,1.2438178352952,-0.3521297,1
OCC#CC1=CCCC1,1.2438028498649598,-0.8098998,1
Nc1c(O)cccc1O,1.2437744890093805,-1.2175989,1
C[C@H]1CN1c1ccco1,1.243757769727707,-2.2284708,1
CN1C(=O)CCCC1[NH-],1.243620423924923,-0.07382727,1
COC[C@H]1CN[C@H](C)CN1CC(=O)N2CC(C)(C)c3cc(OC)ncc23,1.2435773253321645,-2.3409324,1
C#C[C@]1(NC)CNC1=O,1.2435726191639898,-0.31654048,1
C[C@@H](C)c1coc(=O)o1,1.243432301044464,-0.6168196,1
CCc1ocnc1C,1.2432727867126463,-0.1862824,1
CCOc1nc(O)c[nH]1,1.2432356327533722,-1.0782526,1
Cc1ccc(F)nc1C,1.243126152420044,-1.4172447,1
C[C@H](C)[C@H]1NC(=O)[C@H]1O,1.243112776994705,-0.19072294,1
