smiles,reaction_energy
Fc1ccc(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00946
Fc1c(F)c(F)cc(c12)c(F)c3c(n2)cnc(F)c3F,-0.02073
c1c(F)c(F)cc(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00718
Fc1cc(F)cc(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00827
Fc1c(F)ccc(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00811
Fc1c(F)c(F)c(F)c(c12)cc3c(n2)cnc(F)c3F,-0.02676
c1c(F)c(F)c(F)c(c12)cc3c(n2)c(F)nc(F)c3F,-0.01122
Fc1cc(F)c(F)c(c12)cc3c(n2)c(F)nc(F)c3F,-0.0127
Fc1c(F)cc(F)c(c12)cc3c(n2)c(F)nc(F)c3F,-0.01267
Fc1c(F)c(F)cc(c12)cc3c(n2)c(F)nc(F)c3F,-0.01061
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)cnc(F)c3,-0.02649
c1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3,-0.01141
Fc1cc(F)c(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3,-0.01299
Fc1c(F)cc(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3,-0.01313
Fc1c(F)c(F)cc(c12)c(F)c3c(n2)c(F)nc(F)c3,-0.01197
Fc1c(F)c(F)c(F)c(c12)cc3c(n2)c(F)nc(F)c3,-0.01506
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)cncc3F,-0.03291
c1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)ncc3F,-0.01799
Fc1cc(F)c(F)c(c12)c(F)c3c(n2)c(F)ncc3F,-0.02
Fc1c(F)cc(F)c(c12)c(F)c3c(n2)c(F)ncc3F,-0.0206
Fc1c(F)c(F)cc(c12)c(F)c3c(n2)c(F)ncc3F,-0.01827
Fc1c(F)c(F)c(F)c(c12)cc3c(n2)c(F)ncc3F,-0.02411
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)ncc3,-0.02171
c1cccc(c12)cc3c(n2)cnc(F)c3F,-0.01946
c1cccc(c12)c(F)c3c(n2)cnc(F)c3,-0.02145
c1ccc(F)c(c12)cc3c(n2)cnc(F)c3,-0.02404
c1cc(F)cc(c12)cc3c(n2)cnc(F)c3,-0.02172
c1c(F)ccc(c12)cc3c(n2)cnc(F)c3,-0.02169
Fc1cccc(c12)cc3c(n2)cnc(F)c3,-0.02335
c1cccc(c12)cc3c(n2)c(F)nc(F)c3,-0.00715
c1cccc(c12)c(F)c3c(n2)cncc3F,-0.02688
c1ccc(F)c(c12)cc3c(n2)cncc3F,-0.03178
c1cc(F)cc(c12)cc3c(n2)cncc3F,-0.02922
c1c(F)ccc(c12)cc3c(n2)cncc3F,-0.02944
Fc1cccc(c12)cc3c(n2)cncc3F,-0.03019
c1cccc(c12)cc3c(n2)c(F)ncc3F,-0.01528
c1ccc(F)c(c12)c(F)c3c(n2)cncc3,-0.03154
c1cc(F)cc(c12)c(F)c3c(n2)cncc3,-0.03047
c1c(F)ccc(c12)c(F)c3c(n2)cncc3,-0.03042
Fc1cccc(c12)c(F)c3c(n2)cncc3,-0.03083
c1cccc(c12)c(F)c3c(n2)c(F)ncc3,-0.01566
c1cc(F)c(F)c(c12)cc3c(n2)cncc3,-0.03368
c1c(F)cc(F)c(c12)cc3c(n2)cncc3,-0.03299
Fc1ccc(F)c(c12)cc3c(n2)cncc3,-0.03486
c1ccc(F)c(c12)cc3c(n2)c(F)ncc3,-0.01904
c1c(F)c(F)cc(c12)cc3c(n2)cncc3,-0.0316
Fc1cc(F)cc(c12)cc3c(n2)cncc3,-0.03229
c1cc(F)cc(c12)cc3c(n2)c(F)ncc3,-0.01655
Fc1c(F)ccc(c12)cc3c(n2)cncc3,-0.0325
c1c(F)ccc(c12)cc3c(n2)c(F)ncc3,-0.01664
Fc1cccc(c12)cc3c(n2)c(F)ncc3,-0.01892
c1cccc(c12)c(F)c3c(n2)cnc(F)c3F,-0.01955
c1ccc(F)c(c12)cc3c(n2)cnc(F)c3F,-0.02314
c1cc(F)cc(c12)cc3c(n2)cnc(F)c3F,-0.02145
c1c(F)ccc(c12)cc3c(n2)cnc(F)c3F,-0.02106
Fc1cccc(c12)cc3c(n2)cnc(F)c3F,-0.02294
c1cccc(c12)cc3c(n2)c(F)nc(F)c3F,-0.00737
c1ccc(F)c(c12)c(F)c3c(n2)cnc(F)c3,-0.02431
c1cc(F)cc(c12)c(F)c3c(n2)cnc(F)c3,-0.02265
c1c(F)ccc(c12)c(F)c3c(n2)cnc(F)c3,-0.02404
Fc1cccc(c12)c(F)c3c(n2)cnc(F)c3,-0.02481
c1cccc(c12)c(F)c3c(n2)c(F)nc(F)c3,-0.00802
c1cc(F)c(F)c(c12)cc3c(n2)cnc(F)c3,-0.02563
c1c(F)cc(F)c(c12)cc3c(n2)cnc(F)c3,-0.02604
Fc1ccc(F)c(c12)cc3c(n2)cnc(F)c3,-0.02728
c1ccc(F)c(c12)cc3c(n2)c(F)nc(F)c3,-0.01178
c1c(F)c(F)cc(c12)cc3c(n2)cnc(F)c3,-0.02342
Fc1cc(F)cc(c12)cc3c(n2)cnc(F)c3,-0.02486
c1cc(F)cc(c12)cc3c(n2)c(F)nc(F)c3,-0.00885
Fc1c(F)ccc(c12)cc3c(n2)cnc(F)c3,-0.02458
c1c(F)ccc(c12)cc3c(n2)c(F)nc(F)c3,-0.00905
Fc1cccc(c12)cc3c(n2)c(F)nc(F)c3,-0.01135
c1ccc(F)c(c12)c(F)c3c(n2)cncc3F,-0.02946
c1cc(F)cc(c12)c(F)c3c(n2)cncc3F,-0.02837
c1c(F)ccc(c12)c(F)c3c(n2)cncc3F,-0.02885
Fc1cccc(c12)c(F)c3c(n2)cncc3F,-0.02988
c1cccc(c12)c(F)c3c(n2)c(F)ncc3F,-0.01468
c1cc(F)c(F)c(c12)cc3c(n2)cncc3F,-0.03389
c1c(F)cc(F)c(c12)cc3c(n2)cncc3F,-0.03406
Fc1ccc(F)c(c12)cc3c(n2)cncc3F,-0.03498
c1ccc(F)c(c12)cc3c(n2)c(F)ncc3F,-0.01983
c1c(F)c(F)cc(c12)cc3c(n2)cncc3F,-0.03089
Fc1cc(F)cc(c12)cc3c(n2)cncc3F,-0.03246
c1cc(F)cc(c12)cc3c(n2)c(F)ncc3F,-0.01746
Fc1c(F)ccc(c12)cc3c(n2)cncc3F,-0.03153
c1c(F)ccc(c12)cc3c(n2)c(F)ncc3F,-0.01829
Fc1cccc(c12)cc3c(n2)c(F)ncc3F,-0.02009
c1cc(F)c(F)c(c12)c(F)c3c(n2)cncc3,-0.03235
c1c(F)cc(F)c(c12)c(F)c3c(n2)cncc3,-0.03285
Fc1ccc(F)c(c12)c(F)c3c(n2)cncc3,-0.03494
c1ccc(F)c(c12)c(F)c3c(n2)c(F)ncc3,-0.01918
c1c(F)c(F)cc(c12)c(F)c3c(n2)cncc3,-0.03179
Fc1cc(F)cc(c12)c(F)c3c(n2)cncc3,-0.03297
c1cc(F)cc(c12)c(F)c3c(n2)c(F)ncc3,-0.01746
Fc1c(F)ccc(c12)c(F)c3c(n2)cncc3,-0.03277
c1c(F)ccc(c12)c(F)c3c(n2)c(F)ncc3,-0.01829
Fc1cccc(c12)c(F)c3c(n2)c(F)ncc3,-0.01859
c1c(F)c(F)c(F)c(c12)cc3c(n2)cncc3,-0.03499
Fc1cc(F)c(F)c(c12)cc3c(n2)cncc3,-0.03676
c1cc(F)c(F)c(c12)cc3c(n2)c(F)ncc3,-0.02046
Fc1c(F)cc(F)c(c12)cc3c(n2)cncc3,-0.03601
c1c(F)cc(F)c(c12)cc3c(n2)c(F)ncc3,-0.02113
Fc1ccc(F)c(c12)cc3c(n2)c(F)ncc3,-0.02338
Fc1c(F)c(F)cc(c12)cc3c(n2)cncc3,-0.03329
c1c(F)c(F)cc(c12)cc3c(n2)c(F)ncc3,-0.01793
Fc1cc(F)cc(c12)cc3c(n2)c(F)ncc3,-0.02096
Fc1c(F)ccc(c12)cc3c(n2)c(F)ncc3,-0.02051
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)cnc(F)c3F,-0.02239
c1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00792
Fc1cc(F)c(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.009
Fc1c(F)cc(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.01019
Fc1c(F)c(F)cc(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00736
Fc1c(F)c(F)c(F)c(c12)cc3c(n2)c(F)nc(F)c3F,-0.01227
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3,-0.01236
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)ncc3F,-0.01989
Fc1c(F)c(F)c(F)c(c12)c(F)c3c(n2)c(F)nc(F)c3F,-0.00924
c1ccc(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.00669
c1cc(N)cc(c12)c(N)c3c(n2)cnc(N)c3N,0.00612
c1c(N)ccc(c12)c(N)c3c(n2)cnc(N)c3N,0.00645
Nc1cccc(c12)c(N)c3c(n2)cnc(N)c3N,0.00568
c1cccc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.01466
c1cc(N)c(N)c(c12)cc3c(n2)cnc(N)c3N,-0.00761
c1c(N)cc(N)c(c12)cc3c(n2)cnc(N)c3N,-0.00621
Nc1ccc(N)c(c12)cc3c(n2)cnc(N)c3N,-0.00654
c1ccc(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.00063
c1c(N)c(N)cc(c12)cc3c(n2)cnc(N)c3N,-0.00101
Nc1cc(N)cc(c12)cc3c(n2)cnc(N)c3N,-7e-05
c1cc(N)cc(c12)cc3c(n2)c(N)nc(N)c3N,0.00597
Nc1c(N)ccc(c12)cc3c(n2)cnc(N)c3N,-0.00196
c1c(N)ccc(c12)cc3c(n2)c(N)nc(N)c3N,0.00403
Nc1cccc(c12)cc3c(n2)c(N)nc(N)c3N,0.0058
c1cc(N)c(N)c(c12)c(N)c3c(n2)cnc(c3)N,-0.00343
c1c(N)cc(N)c(c12)c(N)c3c(n2)cnc(c3)N,-0.00032
Nc1ccc(N)c(c12)c(N)c3c(n2)cnc(c3)N,0.0003
c1ccc(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01633
c1c(N)c(N)cc(c12)c(N)c3c(n2)cnc(c3)N,0.00094
Nc1cc(N)cc(c12)c(N)c3c(n2)cnc(c3)N,0.00205
c1cc(N)cc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01597
Nc1c(N)ccc(c12)c(N)c3c(n2)cnc(c3)N,0.00129
c1c(N)ccc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01774
Nc1cccc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01865
c1c(N)c(N)c(N)c(c12)cc3c(n2)cnc(c3)N,-0.00971
Nc1cc(N)c(N)c(c12)cc3c(n2)cnc(c3)N,-0.00709
c1cc(N)c(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.00584
Nc1c(N)cc(N)c(c12)cc3c(n2)cnc(c3)N,-0.0081
c1c(N)cc(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.00509
Nc1ccc(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.00433
Nc1c(N)c(N)cc(c12)cc3c(n2)cnc(c3)N,-0.00248
c1c(N)c(N)cc(c12)cc3c(n2)c(N)nc(c3)N,0.01035
Nc1cc(N)cc(c12)cc3c(n2)c(N)nc(c3)N,0.01349
Nc1c(N)ccc(c12)cc3c(n2)c(N)nc(c3)N,0.00995
c1cc(N)c(N)c(c12)c(N)c3c(n2)cncc3N,0.00242
c1c(N)cc(N)c(c12)c(N)c3c(n2)cncc3N,0.00615
Nc1ccc(N)c(c12)c(N)c3c(n2)cncc3N,0.00845
c1ccc(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.01483
c1c(N)c(N)cc(c12)c(N)c3c(n2)cncc3N,0.0072
Nc1cc(N)cc(c12)c(N)c3c(n2)cncc3N,0.00828
c1cc(N)cc(c12)c(N)c3c(n2)c(N)ncc3N,0.01446
Nc1c(N)ccc(c12)c(N)c3c(n2)cncc3N,0.00825
c1c(N)ccc(c12)c(N)c3c(n2)c(N)ncc3N,0.01399
Nc1cccc(c12)c(N)c3c(n2)c(N)ncc3N,0.01846
c1c(N)c(N)c(N)c(c12)cc3c(n2)cncc3N,-0.00765
Nc1cc(N)c(N)c(c12)cc3c(n2)cncc3N,-0.00884
c1cc(N)c(N)c(c12)cc3c(n2)c(N)ncc3N,-0.00206
Nc1c(N)cc(N)c(c12)cc3c(n2)cncc3N,-0.00789
c1c(N)cc(N)c(c12)cc3c(n2)c(N)ncc3N,-0.00084
Nc1ccc(N)c(c12)cc3c(n2)c(N)ncc3N,-0.0044
Nc1c(N)c(N)cc(c12)cc3c(n2)cncc3N,-0.00254
c1c(N)c(N)cc(c12)cc3c(n2)c(N)ncc3N,0.00142
Nc1cc(N)cc(c12)cc3c(n2)c(N)ncc3N,0.00355
Nc1c(N)ccc(c12)cc3c(n2)c(N)ncc3N,0.00503
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cncc3,-0.00177
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)cncc3,0.00055
c1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)ncc3,0.01163
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)cncc3,0.00162
c1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)ncc3,0.01499
Nc1ccc(N)c(c12)c(N)c3c(n2)c(N)ncc3,0.02062
Nc1c(N)c(N)cc(c12)c(N)c3c(n2)cncc3,0.00438
c1c(N)c(N)cc(c12)c(N)c3c(n2)c(N)ncc3,0.01575
Nc1cc(N)cc(c12)c(N)c3c(n2)c(N)ncc3,0.0184
Nc1c(N)ccc(c12)c(N)c3c(n2)c(N)ncc3,0.01943
Nc1c(N)c(N)c(N)c(c12)cc3c(n2)cncc3,-0.00789
c1c(N)c(N)c(N)c(c12)cc3c(n2)c(N)ncc3,0.00309
Nc1cc(N)c(N)c(c12)cc3c(n2)c(N)ncc3,0.00587
Nc1c(N)cc(N)c(c12)cc3c(n2)c(N)ncc3,0.00609
Nc1c(N)c(N)cc(c12)cc3c(n2)c(N)ncc3,0.01196
Nc1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.01447
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02474
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02579
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02985
Nc1c(N)c(N)cc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02833
Nc1c(N)c(N)c(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.01616
Nc1c(N)c(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.02543
Nc1c(N)c(N)c(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.02589
c1cccc(c12)c(N)c3c(n2)cnc(N)c3N,0.00065
c1ccc(N)c(c12)cc3c(n2)cnc(N)c3N,-0.01288
c1cc(N)cc(c12)cc3c(n2)cnc(N)c3N,-0.0087
c1c(N)ccc(c12)cc3c(n2)cnc(N)c3N,-0.00896
Nc1cccc(c12)cc3c(n2)cnc(N)c3N,-0.0094
c1cccc(c12)cc3c(n2)c(N)nc(N)c3N,-0.00296
c1ccc(N)c(c12)c(N)c3c(n2)cnc(c3)N,-0.00521
c1cc(N)cc(c12)c(N)c3c(n2)cnc(c3)N,-0.00481
c1c(N)ccc(c12)c(N)c3c(n2)cnc(c3)N,-0.00468
Nc1cccc(c12)c(N)c3c(n2)cnc(c3)N,-0.00234
c1cccc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01392
c1cc(N)c(N)c(c12)cc3c(n2)cnc(c3)N,-0.01515
c1c(N)cc(N)c(c12)cc3c(n2)cnc(c3)N,-0.01452
Nc1ccc(N)c(c12)cc3c(n2)cnc(c3)N,-0.01637
c1ccc(N)c(c12)cc3c(n2)c(N)nc(c3)N,-0.00195
c1c(N)c(N)cc(c12)cc3c(n2)cnc(c3)N,-0.0096
Nc1cc(N)cc(c12)cc3c(n2)cnc(c3)N,-0.00848
c1cc(N)cc(c12)cc3c(n2)c(N)nc(c3)N,0.00481
Nc1c(N)ccc(c12)cc3c(n2)cnc(c3)N,-0.01052
c1c(N)ccc(c12)cc3c(n2)c(N)nc(c3)N,0.00216
Nc1cccc(c12)cc3c(n2)c(N)nc(c3)N,0.006
c1ccc(N)c(c12)c(N)c3c(n2)cncc3N,0.00075
c1cc(N)cc(c12)c(N)c3c(n2)cncc3N,0.00102
c1c(N)ccc(c12)c(N)c3c(n2)cncc3N,0.00083
Nc1cccc(c12)c(N)c3c(n2)cncc3N,0.00251
c1cccc(c12)c(N)c3c(n2)c(N)ncc3N,0.00843
c1cc(N)c(N)c(c12)cc3c(n2)cncc3N,-0.01565
c1c(N)cc(N)c(c12)cc3c(n2)cncc3N,-0.0135
Nc1ccc(N)c(c12)cc3c(n2)cncc3N,-0.01822
c1ccc(N)c(c12)cc3c(n2)c(N)ncc3N,-0.0104
c1c(N)c(N)cc(c12)cc3c(n2)cncc3N,-0.00843
Nc1cc(N)cc(c12)cc3c(n2)cncc3N,-0.00948
c1cc(N)cc(c12)cc3c(n2)c(N)ncc3N,-0.00584
Nc1c(N)ccc(c12)cc3c(n2)cncc3N,-0.01025
c1c(N)ccc(c12)cc3c(n2)c(N)ncc3N,-0.00662
Nc1cccc(c12)cc3c(n2)c(N)ncc3N,-0.00427
c1cc(N)c(N)c(c12)c(N)c3c(n2)cncc3,-0.00858
c1c(N)cc(N)c(c12)c(N)c3c(n2)cncc3,-0.00401
Nc1ccc(N)c(c12)c(N)c3c(n2)cncc3,-0.00384
c1ccc(N)c(c12)c(N)c3c(n2)c(N)ncc3,0.00963
c1c(N)c(N)cc(c12)c(N)c3c(n2)cncc3,-0.00336
Nc1cc(N)cc(c12)c(N)c3c(n2)cncc3,-0.00276
c1cc(N)cc(c12)c(N)c3c(n2)c(N)ncc3,0.00873
Nc1c(N)ccc(c12)c(N)c3c(n2)cncc3,-0.00234
c1c(N)ccc(c12)c(N)c3c(n2)c(N)ncc3,0.01
Nc1cccc(c12)c(N)c3c(n2)c(N)ncc3,0.01445
c1c(N)c(N)c(N)c(c12)cc3c(n2)cncc3,-0.01544
Nc1cc(N)c(N)c(c12)cc3c(n2)cncc3,-0.01542
c1cc(N)c(N)c(c12)cc3c(n2)c(N)ncc3,-0.00183
Nc1c(N)cc(N)c(c12)cc3c(n2)cncc3,-0.01389
c1c(N)cc(N)c(c12)cc3c(n2)c(N)ncc3,-0.00032
Nc1ccc(N)c(c12)cc3c(n2)c(N)ncc3,-0.00206
Nc1c(N)c(N)cc(c12)cc3c(n2)cncc3,-0.00823
c1c(N)c(N)cc(c12)cc3c(n2)c(N)ncc3,0.00362
Nc1cc(N)cc(c12)cc3c(n2)c(N)ncc3,0.00589
Nc1c(N)ccc(c12)cc3c(n2)c(N)ncc3,0.00442
c1cccc(c12)cc3c(n2)cnc(N)c3N,-0.01663
c1cccc(c12)c(N)c3c(n2)cnc(c3)N,-0.01119
c1ccc(N)c(c12)cc3c(n2)cnc(c3)N,-0.02216
c1cc(N)cc(c12)cc3c(n2)cnc(c3)N,-0.01579
c1c(N)ccc(c12)cc3c(n2)cnc(c3)N,-0.01717
Nc1cccc(c12)cc3c(n2)cnc(c3)N,-0.01556
c1cccc(c12)cc3c(n2)c(N)nc(c3)N,-0.00271
c1cccc(c12)c(N)c3c(n2)cncc3N,-0.00528
c1ccc(N)c(c12)cc3c(n2)cncc3N,-0.02131
c1cc(N)cc(c12)cc3c(n2)cncc3N,-0.01723
c1c(N)ccc(c12)cc3c(n2)cncc3N,-0.01687
Nc1cccc(c12)cc3c(n2)cncc3N,-0.01738
c1cccc(c12)cc3c(n2)c(N)ncc3N,-0.01374
c1ccc(N)c(c12)c(N)c3c(n2)cncc3,-0.01082
c1cc(N)cc(c12)c(N)c3c(n2)cncc3,-0.0107
c1c(N)ccc(c12)c(N)c3c(n2)cncc3,-0.0049
Nc1cccc(c12)c(N)c3c(n2)cncc3,-0.00763
c1cccc(c12)c(N)c3c(n2)c(N)ncc3,0.00407
c1cc(N)c(N)c(c12)cc3c(n2)cncc3,-0.02262
c1c(N)cc(N)c(c12)cc3c(n2)cncc3,-0.02078
Nc1ccc(N)c(c12)cc3c(n2)cncc3,-0.02436
c1ccc(N)c(c12)cc3c(n2)c(N)ncc3,-0.00962
c1c(N)c(N)cc(c12)cc3c(n2)cncc3,-0.01577
Nc1cc(N)cc(c12)cc3c(n2)cncc3,-0.01603
c1cc(N)cc(c12)cc3c(n2)c(N)ncc3,-0.00415
Nc1c(N)ccc(c12)cc3c(n2)cncc3,-0.01628
c1c(N)ccc(c12)cc3c(n2)c(N)ncc3,-0.0044
Nc1cccc(c12)cc3c(n2)c(N)ncc3,-0.00134
c1cccc(c12)cc3c(n2)cnc(c3)N,-0.02206
c1cccc(c12)cc3c(n2)cncc3N,-0.02328
c1cccc(c12)c(N)c3c(n2)cncc3,-0.00954
c1ccc(N)c(c12)cc3c(n2)cncc3,-0.02657
c1cc(N)cc(c12)cc3c(n2)cncc3,-0.02183
c1c(N)ccc(c12)cc3c(n2)cncc3,-0.02173
Nc1cccc(c12)cc3c(n2)cncc3,-0.02125
c1cccc(c12)cc3c(n2)c(N)ncc3,-0.0085
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.01147
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.0126
c1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02248
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.01584
c1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02314
Nc1ccc(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02711
Nc1c(N)c(N)cc(c12)c(N)c3c(n2)cnc(N)c3N,0.01841
c1c(N)c(N)cc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02483
Nc1cc(N)cc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02615
Nc1c(N)ccc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02463
Nc1c(N)c(N)c(N)c(c12)cc3c(n2)cnc(N)c3N,0.0046
c1c(N)c(N)c(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.00944
Nc1cc(N)c(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.01207
Nc1c(N)cc(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.01331
Nc1c(N)c(N)cc(c12)cc3c(n2)c(N)nc(N)c3N,0.01766
Nc1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cnc(c3)N,0.00587
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01981
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.02619
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.02567
Nc1c(N)c(N)cc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.02737
Nc1c(N)c(N)c(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.01665
Nc1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cncc3N,0.01149
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.02095
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.02374
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.0259
Nc1c(N)c(N)cc(c12)c(N)c3c(n2)c(N)ncc3N,0.0287
Nc1c(N)c(N)c(N)c(c12)cc3c(n2)c(N)ncc3N,0.0121
Nc1c(N)c(N)c(N)c(c12)c(N)c3c(n2)c(N)ncc3,0.02234
c1cc(N)c(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.00702
c1c(N)cc(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.00997
Nc1ccc(N)c(c12)c(N)c3c(n2)cnc(N)c3N,0.01005
c1ccc(N)c(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02002
c1c(N)c(N)cc(c12)c(N)c3c(n2)cnc(N)c3N,0.01108
Nc1cc(N)cc(c12)c(N)c3c(n2)cnc(N)c3N,0.01279
c1cc(N)cc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.01933
Nc1c(N)ccc(c12)c(N)c3c(n2)cnc(N)c3N,0.0121
c1c(N)ccc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.01968
Nc1cccc(c12)c(N)c3c(n2)c(N)nc(N)c3N,0.02219
c1c(N)c(N)c(N)c(c12)cc3c(n2)cnc(N)c3N,-0.00426
Nc1cc(N)c(N)c(c12)cc3c(n2)cnc(N)c3N,-0.00134
c1cc(N)c(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.00698
Nc1c(N)cc(N)c(c12)cc3c(n2)cnc(N)c3N,-0.00196
c1c(N)cc(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.00602
Nc1ccc(N)c(c12)cc3c(n2)c(N)nc(N)c3N,0.0084
Nc1c(N)c(N)cc(c12)cc3c(n2)cnc(N)c3N,0.00487
c1c(N)c(N)cc(c12)cc3c(n2)c(N)nc(N)c3N,0.0102
Nc1cc(N)cc(c12)cc3c(n2)c(N)nc(N)c3N,0.01478
Nc1c(N)ccc(c12)cc3c(n2)c(N)nc(N)c3N,0.01103
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cnc(c3)N,0.00089
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)cnc(c3)N,0.00342
c1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01742
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)cnc(c3)N,0.00564
c1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01867
Nc1ccc(N)c(c12)c(N)c3c(n2)c(N)nc(c3)N,0.02293
Nc1c(N)c(N)cc(c12)c(N)c3c(n2)cnc(c3)N,0.00839
c1c(N)c(N)cc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.01982
Nc1cc(N)cc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.02361
Nc1c(N)ccc(c12)c(N)c3c(n2)c(N)nc(c3)N,0.0225
Nc1c(N)c(N)c(N)c(c12)cc3c(n2)cnc(c3)N,-0.00258
c1c(N)c(N)c(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.00877
Nc1cc(N)c(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.01354
Nc1c(N)cc(N)c(c12)cc3c(n2)c(N)nc(c3)N,0.01203
Nc1c(N)c(N)cc(c12)cc3c(n2)c(N)nc(c3)N,0.01599
c1c(N)c(N)c(N)c(c12)c(N)c3c(n2)cncc3N,0.00725
Nc1cc(N)c(N)c(c12)c(N)c3c(n2)cncc3N,0.00714
c1cc(N)c(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.01598
Nc1c(N)cc(N)c(c12)c(N)c3c(n2)cncc3N,0.01157
c1c(N)cc(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.01845
Nc1ccc(N)c(c12)c(N)c3c(n2)c(N)ncc3N,0.02291
